Cod_IBGE,Número Licitação,Código UG,Nome UG,Código Modalidade Compra,Modalidade Compra,Número Processo,Objeto,Situação Licitação,Código Órgão Superior,Nome Órgão Superior,Código Órgão,Nome Órgão,UF,Município,Data Resultado Compra,Data Abertura,Valor Licitação
3106200.0,252023,153254,ADMINISTRACAO GERAL/UFMG,9999,Pregão - Registro de Preço,23072200000000000,Objeto: Pregão Eletrônico - Aquisição parcelada de materiais e prestação de serviços de eventos,Publicado,26000,Ministério da Educação,26238,Universidade Federal de Minas Gerais,MG,BELO HORIZONTE,2024-01-11,2023-12-14,19419.5
2704302.0,252023,158147,"INST.FED.DE EDUC.,CIENC.E TEC.DE ALAGOAS",9999,Pregão - Registro de Preço,23041000000000000,"Objeto: Pregão Eletrônico - Contratação de empresa especializada no fornecimento de gás de cozinha - GLP, acondicionado em botijões em regime de comodato,",Publicado,26000,Ministério da Educação,26402,Instituto Federal de Alagoas,AL,MACEIO,2024-01-11,2024-01-11,0.0
2504009.0,252023,158281,IFPB - CAMPUS CAMPINA GRANDE,9999,Pregão - Registro de Preço,23171000000000000,"Objeto: Pregão Eletrônico - Contratação de empresa(s) especializada(s) no fornecimento de recarga de extintores de incêndio com fornecimento de material, teste hidrostático e reposição de peças, além da aquisição de materiais de sinalização de emergência em geral, para fins de atendimento às necessidades institucionais da Subcomissão de Compras de Campina Grande: campi Campina Grande, Monteiro, Picuí e Esperança, conforme condições, quantidades e exigências",Publicado,26000,Ministério da Educação,26417,Instituto Federal da Paraíba,PB,CAMPINA GRANDE,2024-01-23,2024-01-15,127.33
1500602.0,252023,160160,51 BATALHAO DE INFANTARIA DE SELVA,9999,Pregão - Registro de Preço,64119000000000000,Objeto: Pregão Eletrônico - Aquisição de Material Elétrico,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,PA,ALTAMIRA,2024-01-30,2024-01-04,3600.0
2303501.0,252023,160209,COMANDO 15 BRIGADA DE INFANTARIA MECANIZADA,9999,Pregão - Registro de Preço,65327000000000000,Objeto: Pregão Eletrônico - Material de Pintura/Marcenaria e construção em geral.,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,PR,CASCAVEL,2024-01-09,2023-11-27,6466.0
,252023,160226,34º BATALHAO DE INFANTARIA MECANIZADO,9999,Pregão - Registro de Preço,65314000000000000,Objeto: Pregão Eletrônico - Aquisição de máquinas e equipamentos de cozinha industrial e mobiliário em atendimento às necessidades do 34º BIMec,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,PR,FOZ DO IGUACU,2024-01-18,2023-12-19,0.0
4318705.0,252023,160433,19 BATALHAO DE INFANTARIA MOTORIZADO,9999,Pregão - Registro de Preço,64095000000000000,Objeto: Pregão Eletrônico - Aquisição de Materiais Esportivos e relacionados para o Programa Força no Esporte.,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,RS,SAO LEOPOLDO,2024-01-19,2024-01-04,0.0
1400100.0,252023,160482,COMANDO/1A BRIGADA DE INFANTARIA DE SELVA,9999,Pregão - Registro de Preço,64307100000000000,Objeto: Pregão Eletrônico - Contratação de serviços gráficos e confecção de material institucional para a 1ª Brigada de Infantaria de Selva.,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,RR,BOA VISTA,2024-01-12,2023-12-26,0.0
1501402.0,252023,170217,SUPERINTENDENCIA REGIONAL DA RFB NA 2A RF,6,Dispensa de Licitação,10280700000000000,"Objeto: Contratação de serviço comum de engenharia para execução de pintura em paredes, forros e adaptações das instalações de rede lógica, com fornecimento de material, na sede da Delegacia da Receita Federal do Brasil em Marabá  DRF/MBA.",Encerrado,25000,Ministério da Fazenda,25000,Ministério da Fazenda - Unidades com víncul,PA,BELEM,2024-01-02,,38999.97
2611101.0,252023,195002,CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA,9999,Pregão - Registro de Preço,59530000000000000,"Objeto: Pregão Eletrônico - Fornecimento, carga e transporte, por Sistema de Registro de Preços  SRP, de equipamentos destinados a utilizações diversas na agricultura familiar e ações de desenvolvimento social e econômico para atendimento de diversas localidades no estado de Pernambuco, na área de atuação da 3ª SR Codevasf.",Publicado,53000,Ministério da Integração e do Desenvolvime,22203,Companhia de Desenvolvimento dos Vales do Sã,PE,PETROLINA,2024-01-09,2023-12-05,192000.0
2611606.0,252023,195023,CIA DE DES.DOS VALES DO S.FRANC E DO PARNAIBA,9999,Pregão - Registro de Preço,59501000000000000,"Objeto: Pregão Eletrônico - Serviço de supervisão de obras por empresa especializada na prestação dos serviços de consultoria técnica e de execução de obras no estado de Pernambuco, respeitando a área de atuação da 15ª Superintendência Regional da Codevasf.",Evento de Reabertura de Prazo ,53000,Ministério da Integração e do Desenvolvime,22203,Companhia de Desenvolvimento dos Vales do Sã,PE,RECIFE,2024-01-17,2024-01-08,2500000.0
5300108.0,252023,200109,POLICIA RODOVIARIA FEDERAL,9999,Pregão - Registro de Preço,8650030000000000,"Objeto: Pregão Eletrônico - Aquisição de Eletrodomésticos diversos:  - Cozinha: Refrigeradores Duplex, Frigobar, Fornos de Micro-ondas, Fornos Elétricos de Bancada e Fogão a Gás - 5 bocas; - Copa: Purificadores de Água e Bebedouros de Coluna; - Televisores: Smart TVs de 43' e 55'.",Publicado,30000,Ministério da Justiça e Segurança Pública,30802,Polícia Rodoviária Federal,DF,BRASILIA,2024-01-29,2023-12-13,0.0
3304557.0,252023,250059,INSTITUTO NACIONAL DE CARDIOLOGIA,9999,Pregão - Registro de Preço,33409000000000000,"Objeto: Pregão Eletrônico - Aquisição de Materiais Ventilatórios(AEROCÂMARA PARA ADMINISTRAÇÃO DE BRONCODILATADOR, BOLSA AUTO-INSUFLÁVEL C/ VÁLVULA (TIPO AMBU) ADULTO, CAL SODADA GRANULADA, CÂNULA DE GUEDEL TAMANHO 5, CONJUNTO MACRONEBULIZADOR COMPLETO, etc...) para este instituto.",Evento de Resultado de Julgame,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo,RJ,RIO DE JANEIRO,2024-01-10,2023-10-27,2585.7
3304557.0,252023,254448,INSTITUTO NAC. DE CONTROLE E QUALID. EM SAUDE,9999,Pregão - Registro de Preço,25385000000000000,Objeto: Pregão Eletrônico - Aquisição de material de laboratório.,Evento de Resultado de Julgame,36000,Ministério da Saúde,36201,Fundação Oswaldo Cruz,RJ,RIO DE JANEIRO,2024-01-29,2024-01-25,0.0
3304557.0,252023,323031,ESCRITORIO CENTRAL DA ANP,5,Pregão,48610.226147/2022,"Objeto: Pregão Eletrônico - Contratação de serviços técnicos especializados em tecnologia da informação relativos ao grupo de especialização, processos e desenvolvimento de sistemas, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.",Publicado,32000,Ministério de Minas e Energia,32205,"Agência Nacional do Petróleo, Gás Natural ",RJ,RIO DE JANEIRO,2024-01-22,2023-11-22,2184689.4
3304557.0,252023,762400,ESCOLA NAVAL,5,Pregão,6309900291720230,"Objeto: Pregão Eletrônico - Contratação de empresa especializada para prestação de serviços continuados de limpeza, conservação e higienização, com fornecimento de todos os materiais e equipamentos necessários a serem executados nas instalações físicas da Escola Naval.",Publicado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-29,2023-12-18,681336.72
1501402.0,252023,784800,BASE NAVAL DE VAL-DE-CAES,9999,Pregão - Registro de Preço,63042000000000000,"Objeto: Pregão Eletrônico - Aquisição de Equipamentos de Proteção Individual (EPI) a serem utilizados pelos servidores civis e militares desta Base Naval de Val de Cães (BNVC), a fim de se garantir a segurança dos mesmos na execução das tarefas realizadas diariamente e extraordinárias para o cumprimento da atividade fim desta Organização Militar (OM)",Evento de Suspensão Publicado,52000,Ministério da Defesa,52131,Comando da Marinha,PA,BELEM,2024-01-11,2023-12-14,9800.0
5005202.0,252023,786800,BASE FLUVIAL DE LADARIO,5,Pregão,63052000000000000,Objeto: Pregão Eletrônico - Aquisição de Grupo Diesel Gerador 100kva para Base Fluvial de Ladário.,Publicado,52000,Ministério da Defesa,52131,Comando da Marinha,MS,LADARIO,2024-01-23,2023-12-14,0.0
3305208.0,252023,791181,CENTRO DE INTEND. DA MARINHA EM S.PEDRO DA AL,9999,Pregão - Registro de Preço,63398000000000000,Objeto: Pregão Eletrônico - Material de Consumo de Informática,Publicado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,SAO PEDRO DA ALDEIA,2024-01-19,2023-11-27,0.0
3304557.0,262019,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,30006/2019,Objeto: Abafador de Ruido,Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-23,2019-03-22,580.0
3304557.0,262020,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,C-2-20045/2020,Objeto: Lubrificantes e Fluido de Corte,Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2020-04-24,2339.98
,262023,925150,TELECOMUNICAÇÕES BRASILEIRAS S.A.,5,Pregão,TLB-PRO2021/17104,"Objeto: Pregão Eletrônico - Contratação de empresa ou consórcio de empresas para execução de serviços de calibração de instrumentos de medição de radiofrequência, conforme definido no Termo de Referência e em seus anexos.",Evento de Resultado de Julgame,20000,PRESIDENCIA DA REPUBLICA - PRES,41000,MINISTERIO DAS COMUNICACOES - MINC,-3,Inválido,2024-01-24,2024-01-18,414750.0
2100204.0,262023,120013,CENTRO DE LANCAMENTO DE ALCANTARA,5,Pregão,67710000000000000,"Objeto: Pregão Eletrônico - Contratação de empresa especializada na prestação de serviços de manutenção preventiva, preditiva e corretiva dos sistemas de propulsão, de geração de energia, de climatização, hidráulico, auxiliares, de miscelânea, de estrutura, com fornecimento de peças e materiais, incluindo serviços de revitalização, para 02 (duas) embarcações tipo catamarã e na embarcação tipo 'flexboat', pertencentes ao Centro de lançamento de Alcântara (CLA).",Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,MA,ALCANTARA,2024-01-15,2023-12-14,2350000.0
2927408.0,262023,120023,BASE AEREA DE SALVADOR,9999,Pregão - Registro de Preço,67224000000000000,Objeto: Pregão Eletrônico - Aquisição de material gráfico.,Evento de Suspensão Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,BA,SALVADOR,2024-01-12,2023-11-22,760.0
2409332.0,262023,120643,BASE AEREA DE SANTA MARIA,5,Pregão,67273000000000000,"Objeto: Pregão Eletrônico - Serviço continuado de limpeza geral de terrenos (capina e roçada) e jardinagem, com fornecimento de todos os materiais, equipamentos e mão-de-obra, nos bens imóveis da Sede Administrativa e no Centro Diretor Aerotático de Santa Maria(CDAT-SM), do Quarto Esquadrão do Primeiro Grupo de Comunicações e Controle (4º/1º GCC)",Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,RS,SANTA MARIA,2024-01-15,2023-10-24,91480.0
2611606.0,262023,130016,LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/PE,9999,Pregão - Registro de Preço,21002000000000000,"Objeto: Pregão Eletrônico - Aquisição de material de consumo (Produtos Químicos), para atender as Unidades Analíticas (IQA/POA, FCS, IQA/BEV, MIC, DIAEET, LASO, SGBIO, UST LEM) do Laboratório de Defesa Agropecuária em Recife (LFDA-PE),",Evento de Resultado de Julgame,22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unid,PE,RECIFE,2024-01-18,2023-10-16,5394.0
5300108.0,262023,135058,EMBRAPA/GAC,7,Inexigibilidade de Licitação,21151.000942/2023,Objeto: Aquisição de filtro cartucho SPE Strata C18-E,Publicado,22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,DF,BRASILIA,2024-01-03,,10012.8
2111300.0,262023,135170,CONAB SEDE SUREG MARANHAO,6,Dispensa de Licitação,21444000000000000,Objeto: Confecção e instalação de fachadas de identificação para a Sede da Superintendência Regional Maranhão e para a Unidade Armazenadora São Luís.,Encerrado,49000,Ministério do Desenvolvimento Agrário e Agr,22211,Companhia Nacional de Abastecimento,MA,SAO LUIS,2024-01-12,,39820.04
3121605.0,262023,153036,UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI,9999,Pregão - Registro de Preço,23086000000000000,Objeto: Pregão Eletrônico - Aquisição de materiais de limpeza para atender a demanda da UFVJM,Publicado,26000,Ministério da Educação,26255,Universidade Federal dos Vales do Jequitinhon,MG,DIAMANTINA,2024-01-12,2023-11-01,0.0
2611101.0,262023,154421,FUND. UNIVERSIDADE FEDERAL VALE SAO FRANCISCO,9999,Pregão - Registro de Preço,23402000000000000,"Objeto: Pregão Eletrônico - Objetiva-se a compra de itens de veterinário e agrícola, visando suprir demandas dos Colegiados Acadêmicos e Setores Administrativos, desta Universidade e pelo Projeto de Integração do Rio São Francisco com as Bacias do Nordeste Setentrional- PISF.",Publicado,26000,Ministério da Educação,26230,Fundação Universidade Federal do Vale do S,PE,PETROLINA,2024-01-26,2024-01-09,1824.74
1702109.0,262023,155905,HOSPITAL DE DOENCAS TROPICAIS,5,Pregão,23761000000000000,"Objeto: Pregão Eletrônico - Prestação continuados de serviços externos para realização de exames de Diagnósticos por Imagem, quais sejam Tomografia Computadorizada, Ressonância Magnética e Radiografia Convencional.",Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,TO,ARAGUAINA,2024-01-11,2024-01-05,728323.0
2401305.0,262023,158132,"INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL",9999,Pregão - Registro de Preço,23347000000000000,Objeto: Pregão Eletrônico - Eventual aquisição de equipamentos de Tecnologia da Informação e Comunicação (TIC) a fim de atender as demandas do Campus Campo Grande e demais Unidades do IFMS.,Publicado,26000,Ministério da Educação,26415,Instituto Federal do Mato Grosso do Sul,MS,CAMPO GRANDE,2024-01-23,2023-12-13,0.0
2911709.0,262023,158442,INST. FED. BAIANO - CAMPUS GUANAMBI,9999,Pregão - Registro de Preço,23330300000000000,"Objeto: Pregão Eletrônico - Contratação de serviço de manutenção em microscópios, lupas e suas instalações.",Evento de Alteração Publicad,26000,Ministério da Educação,26404,Instituto Federal Baiano,BA,GUANAMBI,2024-01-29,2024-01-29,0.0
1506807.0,262023,160171,8º BATALHAO DE ENGENHARIA DE CONSTRUCAO,9999,Pregão - Registro de Preço,64046000000000000,"Objeto: Pregão Eletrônico - Contratação de empresa especializada para a prestação de serviços de hidrossemeadura e serviços ambientais (execução com fornecimento de material), com o intuito de atender demandas da obra de pavimentação da BR-156 no município de Macapá-AP  Lote Eixo Sul, de esponsabilidade deste 8º BEC",Evento de Resultado de Julgame,52000,Ministério da Defesa,52121,Comando do Exército,PA,SANTAREM,2024-01-11,2023-12-29,1028681.5
5300108.0,262023,195006,CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA,9999,Pregão - Registro de Preço,59500.001868/2023,"Objeto: Pregão Eletrônico - Contratação de serviços de pavimentação asfáltica em Tratamento Superficial Duplo (TSD) e de pavimentação em bloco intertravado de concreto (bloquete), em vias de diversos municípios inseridos na área de atuação da Codevasf, no estado do Pará.",Evento de Resultado de Julgame,53000,Ministério da Integração e do Desenvolvime,22203,Companhia de Desenvolvimento dos Vales do Sã,DF,BRASILIA,2024-01-04,2023-10-31,27663020.0
3304557.0,262023,253003,AGENCIA NACIONAL DE SAUDE SUPLEMENTAR,5,Pregão,33910000000000000,"Objeto: Pregão Eletrônico - Contratação de empresa especializada na execução de serviço de confecção e instalação de divisórias, com fim de atender ao projeto de arquitetura da nova sede do Núcleo da ANS em Pernambuco - Núcleo/PE.",Evento de Adiamento Publicado,36000,Ministério da Saúde,36213,Agência Nacional de Saúde Suplementar,RJ,RIO DE JANEIRO,2024-01-31,2024-01-23,170000.0
3304557.0,262023,254448,INSTITUTO NAC. DE CONTROLE E QUALID. EM SAUDE,5,Pregão,25385000000000000,Objeto: Pregão Eletrônico - Aquisição de equipamentos,Evento de Resultado de Julgame,36000,Ministério da Saúde,36201,Fundação Oswaldo Cruz,RJ,RIO DE JANEIRO,2024-01-29,2024-01-10,54720.02
3127701.0,262023,257035,DISTRITO SANIT.ESP.INDIGENA - MG/ES,6,Dispensa de Licitação,25047000000000000,"Objeto: Contratação de empresa para confecção de letreiro/placas de identificação das UBSI, CASAI e demais localidades pertencentes ao DSEI/MGES.",Encerrado,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo,MG,GOVERNADOR VALADARES,2024-01-26,,10936.0
5300108.0,262023,413001,AGENCIA NACIONAL DE TELECOMUNICACOES-SEDE,5,Pregão,535003290812023,"Objeto: Pregão Eletrônico - Contratação de empresa visando a cessão de uso de área, limitada a 10 m² (dez metros quadrados), em caráter oneroso e precário, para instalação, operação e exploração comercial de alimentos e bebidas por meio de máquinas de venda combinada do tipo vending machines.",Publicado,41000,Ministério das Comunicações,41231,Agêncial Nacional de Telecomunicações,DF,BRASILIA,2024-01-19,2024-01-17,0.0
5300108.0,262023,443001,AGENCIA NACIONAL DE AGUAS E SANEAMENTO BASICO,9999,Pregão - Registro de Preço,02501004907/2023-,Objeto: Pregão Eletrônico - Serviço de fornecimento e instalação de micro-estação de reparo e manutenção de bicicletas em ambiente externo e público.,Evento de Resultado de Julgame,53000,Ministério da Integração e do Desenvolvime,44205,Agência Nacional de Águas,DF,BRASILIA,2024-01-11,2023-12-28,42500.0
5300108.0,272023,110161,SUPERINTENDENCIA REG. DE ADMIN. DA 1ª REGIAO,5,Pregão,693001000000000,"Objeto: Pregão Eletrônico - Contratação de serviços de manutenção especializada dos centros de processamento de dados das Sedes I e II da Advocacia-Geral da União AGU, nos termos e condições do instrumento convocatório.",Evento de Resultado de Julgame,63000,Advocacia-Geral da União,63000,Advocacia-Geral da União - Unidades com vín,DF,BRASILIA,2024-01-03,2023-11-14,12385771.82
4205407.0,272023,120073,BASE AEREA DE FLORIANOPOLIS,9999,Pregão - Registro de Preço,67272000000000000,Objeto: Pregão Eletrônico - Contratação de serviço de manutenção preventiva e corretiva de equipamentos médico-hospitalares e odontológicos do Grupo de Saúde de Florianópolis (GSAU-FL).,Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,SC,FLORIANOPOLIS,2024-01-31,2023-12-20,0.0
3167202.0,272023,135016,EMBRAPA/CNPMS,5,Pregão,21189.000912/2023,"Objeto: Pregão Eletrônico - Manutenção preventiva, corretiva de equipamentos condicionadores de ar e equipamentos de refrigeração e fornecimento de peças.",Publicado,22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,MG,SETE LAGOAS,2024-01-16,2024-01-11,84000.0
5300108.0,272023,135058,EMBRAPA/GAC,7,Inexigibilidade de Licitação,21151.000966/2023,Objeto: Aquisição de peças para reator Parr,Publicado,22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,DF,BRASILIA,2024-01-03,,80146.39
3146107.0,272023,154046,UNIVERSIDADE FEDERAL DE OURO PRETO,5,Pregão,2310912209/202316,"Objeto: Pregão Eletrônico - Contratação de empresa para serviço de manutenção preventiva e corretiva em equipamentos odontológicos e médicos, pertencentes ao Centro de Saúde da UFOP, incluindo fornecimento de peças quando necessário, visando o bom funcionamento do setor e a não interrupção nos atendimentos, conforme condições, quantidades e exigências estabelecidas no edital e seus anexos.",Publicado,26000,Ministério da Educação,26277,Universidade Federal de Ouro Preto,MG,OURO PRETO,2024-01-19,2024-01-11,44749.92
3548906.0,272023,154049,FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS,9999,Pregão - Registro de Preço,23112000000000000,"Objeto: Pregão Eletrônico - Eventual aquisição de Equipamentos de Climatização e Refrigeração, com instalação, conforme condições e exigências estabelecidas no edital e seus anexos.",Publicado,26000,Ministério da Educação,26280,Fundação Universidade Federal de São Carlo,SP,SAO CARLOS,2024-01-08,2023-12-19,0.0
1702109.0,272023,155905,HOSPITAL DE DOENCAS TROPICAIS,5,Pregão,23761000000000000,"Objeto: Pregão Eletrônico - Produtos para Saúde do Grupo 1 - Agulhas, Seringas e Cateteres, Grupo 10 - Material Médico Hospitalar de Uso Geral-MMH e Grupo 12 - Paramentação Assistencial (EPIs).",Evento de Revogação Publicad,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,TO,ARAGUAINA,2024-01-15,2024-01-15,0.0
1301704.0,272023,160005,54 BATALHAO DE INFANTARIA DE SELVA,5,Pregão,64122000000000000,"Objeto: Pregão Eletrônico - O objeto da presente licitação é a prestação de serviço de readequação de quadro geral de força, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.",Publicado,52000,Ministério da Defesa,52121,Comando do Exército,AM,HUMAITA,2024-01-05,2023-12-14,55000.0
1302603.0,272023,160016,COMANDO DO COMANDO MILITAR DA AMAZONIA,9999,Pregão - Registro de Preço,64273000000000000,"Objeto: Pregão Eletrônico - Eventual contratação de empresas para, sob demanda, prestar serviços comuns de engenharia inerentes a manutenção predial com fornecimento de peças, equipamentos, materiais e mão de obra, na forma estabelecida nas planilhas de serviços e insumos diversos descritos no Sistema Nacional de Pesquisa de Custos e Índices da Construção Civil, doravante denominada SINAPI, nas edificações sob responsabilidade do Comando do Comando Militar da Amazônia",Publicado,52000,Ministério da Defesa,52121,Comando do Exército,AM,MANAUS,2024-01-05,2023-12-18,913000.0
,272023,160129,ESCOLA DE SARGENTOS DAS ARMAS,5,Pregão,64511000000000000,Objeto: Pregão Eletrônico - Contratação de serviços de prestação de serviço especializado em limpeza e conservação.,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,MG,TRES CORACOES,2024-01-09,2023-11-16,414614.4
2208007.0,272023,160202,3º BATALHAO DE ENGENHARIA DE CONSTRUCAO,9999,Pregão - Registro de Preço,64041000000000000,"Objeto: Pregão Eletrônico - Fornecimento de massa asfáltica tipo CBUQ faixa C, dosada com CAP 60/85 E, incluindo transporte",Evento de Adiamento Publicado,52000,Ministério da Defesa,52121,Comando do Exército,PI,PICOS,2024-01-22,2023-12-13,0.0
1400100.0,272023,160352,COMANDO DE FRONTEIRA DE RORAIMA/7 BIS,9999,Pregão - Registro de Preço,64269000000000000,Objeto: Pregão Eletrônico - Atender as necessidades do C Fron RR 7º BIS com material de construção.,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,RR,BOA VISTA,2024-01-30,2023-11-29,0.0
1400100.0,272023,160482,COMANDO/1A BRIGADA DE INFANTARIA DE SELVA,9999,Pregão - Registro de Preço,64525000000000000,"Objeto: Pregão Eletrônico - Registro de preços para Serviço de manutenção corretiva das Viaturas Blindadas, VBR EE  9 CASCAVEL e VBTP EE  11 URUTU, conforme condições, quantidades, exigências e estimativas para a 1ª Brigada de Infantaria de Selva e as Organizações Militares participantes.",Publicado,52000,Ministério da Defesa,52121,Comando do Exército,RR,BOA VISTA,2024-01-03,2023-12-07,41988.0
5300108.0,272023,170607,CENTRO DE SERVICOS COMPARTILHADOS - MGI,9999,Pregão - Registro de Preço,12600100000000000,"Objeto: Pregão Eletrônico - Registro de preço para contratação de serviço de acesso á periódicos digitais (jornais e revistas), conforme condições e exigências estabelecidas no termo de referência.",Evento de Resultado de Julgame,46000,Ministério da Gestão e da Inovação em Ser,46000,Ministério da Gestão e da Inovação em Ser,DF,BRASILIA,2024-01-30,2024-01-16,0.0
5300108.0,272023,200109,POLICIA RODOVIARIA FEDERAL,5,Pregão,08650.072814/2023,"Objeto: Pregão Eletrônico - Contratação de empresa especializada na prestação de serviços veterinários incluindo o fornecimento de todos os materiais, insumos e medicamentos necessários a sua perfeita execução, nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.",Publicado,30000,Ministério da Justiça e Segurança Pública,30802,Polícia Rodoviária Federal,DF,BRASILIA,2024-01-18,2024-01-03,1047600.0
3304557.0,272023,254448,INSTITUTO NAC. DE CONTROLE E QUALID. EM SAUDE,9999,Pregão - Registro de Preço,25385000000000000,Objeto: Pregão Eletrônico - Aquisição de Material Químico diversos,Evento de Resultado de Julgame,36000,Ministério da Saúde,36201,Fundação Oswaldo Cruz,RJ,RIO DE JANEIRO,2024-01-29,2024-01-23,0.0
2704302.0,272023,257023,DISTRITO SANIT.ESP.INDIGENA AL/SE,9999,Pregão - Registro de Preço,25034000000000000,"Objeto: Pregão Eletrônico - Aquisição e materiais para promoção do atendimento (triagem e consultas) e sala de vacina, visando suprir as necessidades dos Polos Bases de abrangência deste Distrito Sanitário Especial Indígena de Alagoas e Sergipe.",Publicado,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo,AL,MACEIO,2024-01-12,2024-01-08,0.0
1400100.0,272023,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,9999,Pregão - Registro de Preço,25064.001215/2023,"Objeto: Pregão Eletrônico - Aquisição de materiais e insumos os quais serão utilizados na continuidade das ações do gerenciamento de resíduos sólidos e resíduos de serviços de saúde, desde sua geração, segregação adequada, acondicionamento e destinação final. Conforme o Programa de Gerenciamento de Resíduos Sólidos (PGRS) e Programa de Gerenciamento de Resíduos de Serviços de Saúde , nos termos (PGRSS), implementado nas aldeias atendidas pelo Distrito Sanitário Especial Indígena Yanomami.",Publicado,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo,RR,BOA VISTA,2024-01-18,2023-12-14,0.0
3304557.0,272023,344042,FUNDACAO BIBLIOTECA NACIONAL,9999,Pregão - Registro de Preço,1430000000000000,"Objeto: Pregão Eletrônico - Aquisição de materiais de consumo para atividades relacionadas com identificação, pequenos reparos e atendimento.",Publicado,42000,Ministério da Cultura,20404,Fundação Biblioteca Nacional,RJ,RIO DE JANEIRO,2024-01-18,2023-12-22,0.0
3304557.0,282020,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,20048/2020,Objeto: Material comum para sinalização,Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2020-06-01,450.8
3304557.0,282023,120623,GRUPAMENTO DE APOIO DOS AFONSOS,9999,Pregão - Registro de Preço,67241000000000000,Objeto: Pregão Eletrônico - Contratação de curso de idiomas para atender ao Grupamento de Apoio dos Afonsos (GAP-AF) e Unidades Apoiadas.,Evento de Suspensão Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,RJ,RIO DE JANEIRO,2024-01-11,2023-10-25,0.0
3548906.0,282023,155900,HOSPITAL UNIVERSITARIO DA UFSCAR,9999,Pregão - Registro de Preço,23763000000000000,"Objeto: Pregão Eletrônico - Registro de Preços para eventual Aquisição de medicamentos diversos, a fim de atender as necessidades do Hospital Universitário da Universidade Federal de São Carlos - HU-UFSCar, vinculado à Universidade Federal de São Carlos, pertencente à Rede da Empresa Brasileira de Serviços Hospitalares  Ebserh, por um período de doze meses.",Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,SP,SAO CARLOS,2024-01-30,2024-01-10,0.0
2927408.0,282023,155906,MATERNIDADE CLIMERIO DE OLIVEIRA,9999,Pregão - Registro de Preço,23535000000000000,"Objeto: Pregão Eletrônico - Aquisição de PRODUTOS PARA A SAÚDE (LISTA A) para reabastecimento do Setor de Abastecimento Farmacêutico e Suprimentos da Maternidade Climério de Oliveira (MCO-UFBA), filial da EBSERH, durante o exercício de 2024, conforme condições, quantidades e especificações estabelecidas no Termo de Referência.",Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,BA,SALVADOR,2024-01-26,2023-11-07,0.0
